property_id,property_name,address,city,state,min_rent,max_rent,availability,primary_image_url,image_urls,special,feature_highlights,exterior_amenities,interior_amenities,pet_policy,managed_by,built_year,min_sqft,max_sqft,photo_count,has_complete_core_info,phone,email,street_address,verified_address,address_match_status,address_notes,latitude,longitude,price_1br_raw,price_1br_min,price_1br_max,price_2br_raw,price_2br_min,price_2br_max,website,actual_website,last_scraped
REM242,Pearl Rosemont,"2727 Albany St, Houston, TX 77006",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/800-5996,,"2727 Albany St Houston, TX 77006","2727 Albany St, Houston, TX 77006",confirmed,,29.7491551,-95.3823026,"1,982-2,841",1982,2841,"2,685-3,609",2685,3609,https://www.pearlrosemont.com/,https://www.pearlrosemont.com/,2026-05-28T01:01:41
REM243,Pearl Washington,"5454 Washington Ave, Houston, TX 77007",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Register) {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/522-2631,,4600 East Washington Street,"5454 Washington Ave, Houston, TX 77007",mismatch,"scraped='4600 East Washington Street' | google='5454 Washington Ave, Houston, TX 77007'",29.7714027,-95.4170279,"1,308-1,817",1308,1817,"1,718-2,108",1718,2108,https://pearl.co,https://pearl.co,2026-05-28T01:01:49
REM244,Preserve At Woodridge,4250 Woodridge Parkway,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/261-1117,,4250 Woodridge Parkway,"4250 Woodridge Pkwy, Porter, TX 77365",confirmed,,30.0731021,-95.2199942,"1,699-1,875",1699,1875,"1,699-2,304",1699,2304,https://preserveatwoodridge.com,https://preserveatwoodridge.com,2026-05-28T01:02:02
REM245,Prose Canopy,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/454-3655,,,"19939 Longenbaugh Rd, Cypress, TX 77433",google_only,,29.8950525,-95.71320089999999,"1,369-1,804",1369,1804,"2,019-2,064",2019,2064,https://prosecanopyapts.com/?https://prosecanopyapts.com/?utm_knock=obl&utm_source=gmb&utm_medium=organic,https://prosecanopyapts.com/?https://prosecanopyapts.com/?utm_knock=obl&utm_source=gmb&utm_medium=organic,2026-05-28T01:02:18
REM246,Prose Deerbrook,"19815 Kenswick Dr, Humble, TX 77338",Humble,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Register) {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/713-4760,,19815 Kenswick Dr,"19815 Kenswick Dr, Humble, TX 77338",confirmed,,30.0072742,-95.2981209,"1,260-1,285",1260,1285,"1,660-1,807",1660,1807,https://prosedeerbrook.com,https://prosedeerbrook.com,2026-05-28T01:02:24
REM247,Prose District West,22000 Bellaire Blvd,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/810-4801,,22000 Bellaire Blvd,"22000 Bellaire Blvd, Richmond, TX 77407",confirmed,,29.6938807,-95.76257079999999,"1,129-1,295",1129,1295,"1,598-1,717",1598,1717,https://prosedistrictwest.com,https://prosedistrictwest.com,2026-05-28T01:02:31
REM248,Prose In The Pines,1575 League Line Rd,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,936/444-4430,,1575 League Line Rd,"1575 League Line Rd, Conroe, TX 77304",confirmed,,30.3668165,-95.4915401,"1,148-1,329",1148,1329,"1,607-1,682",1607,1682,https://proseinthepines.com,https://proseinthepines.com,2026-05-28T01:02:49
REM249,Prose K T X,22540 Merchants Way,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/924-8088,,22540 Merchants Way,"22540 Merchants Way, Katy, TX 77449",confirmed,,29.790574,-95.7618811,"1,256-1,548",1256,1548,"1,694-1,726",1694,1726,https://prosektx.com,https://prosektx.com,2026-05-28T01:02:55
REM250,Prose Riviana,"23030 Cunningham Falls Trail Katy, TX 77493",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/957-7525,,"23030 Cunningham Falls Trail Katy, TX 77493","23030 Cunningham Fls Trl, Katy, TX 77493",confirmed,,29.8496595,-95.77769909999999,"1,420-1,565",1420,1565,"1,832-2,750",1832,2750,https://proseriviana.com,https://proseriviana.com,2026-05-28T01:03:02
REM251,Prose South Main,"12111 Main St, Houston, TX 77035",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,50%-100% (Register) {50%=4-11mo 100%=12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/909-3306,,"12111 Main Street Houston, TX 77035","12111 S Main St, Houston, TX 77035",confirmed,,29.6492804,-95.45396149999999,"1,253-1,510",1253,1510,"1,600-1,780",1600,1780,https://prosesouthmain.com,https://prosesouthmain.com,2026-05-28T01:03:16
REM252,Providence Uptown,"3323 McCue Rd, Houston, TX 77056",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,,,,"3323 McCue Rd, Houston, TX 77056",google_only,,29.7296459,-95.4630373,"1,060-1,374",1060,1374,"1,265-1,492",1265,1492,https://www.providenceuptownapts.com/?switch_cls[id]=63388&utm_source=gmb,https://www.providenceuptownapts.com/?switch_cls[id]=63388&utm_source=gmb,2026-05-28T01:03:23
REM253,Ravella At Sienna,"5330 Sienna Pkwy, Missouri City, TX 77459",Missouri City,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,(346) 258-7921,accessibility@apartments247.com,"5330 Sienna Pkwy Missouri City, TX 77459","5330 Sienna Pkwy, Missouri City, TX 77459",confirmed,,29.5256551,-95.5322016,"1,175-1,965",1175,1965,"1,700-2,312",1700,2312,https://ravellaatsienna.com,https://ravellaatsienna.com,2026-05-28T01:03:30
REM254,Reserve @ City Center North,"2401 W Sam Houston Pkwy N, Houston, TX 77043",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,50% (LRN) {12mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,,,,"2401 W Sam Houston Pkwy N, Houston, TX 77043",google_only,,29.81492279999999,-95.56462479999999,"880-1,070",880,1070,"1,220",1220,1220,https://www.thereserveapt.com/?utm_source=GMB&utm_medium=organic,https://www.thereserveapt.com/?utm_source=GMB&utm_medium=organic,2026-05-28T01:03:44
REM256,Reserve On Kingsland,"23403 Kingsland Boulevard Katy, TX 77494",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/816-1400,,"23403 Kingsland Boulevard Katy, TX 77494","23403 Kingsland Blvd, Katy, TX 77494",confirmed,,29.7710027,-95.7802904,"1,051-1,445",1051,1445,"1,249-1,709",1249,1709,https://reserveonkingsland.com,https://reserveonkingsland.com,2026-05-28T01:04:47
REM257,Resia Ten Oaks,"18036 Park Row, Houston, TX 77084",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo net effective rate}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/699-9440,,,"18036 Park Row Blvd, Houston, TX 77084",google_only,,29.7893746,-95.69352169999999,"1,148",1148,1148,"1,343",1343,1343,https://www.tenoaksapartments.com/,https://www.tenoaksapartments.com/,2026-05-28T01:05:01
REM258,Resort Townhomes,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/240-9700,,,"4930 Sugar Grove Blvd, Stafford, TX 77477",google_only,,29.6447067,-95.5873294,"1,175-1,320",1175,1320,45,,,https://www.theresort-townhomes.com/,https://www.theresort-townhomes.com/,2026-05-28T01:05:15
REM259,Revl Heights,"825 Usener St, Houston, TX 77009",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/662-3161,,,"4200 Scotland St, Houston, TX 77007",google_only,,29.7644944,-95.4028723,"1,499-2,639",1499,2639,"2,132-2,750",2132,2750,https://www.revlheights.com/?utm_source=GBP&utm_medium=organic&utm_knock=g,https://www.revlheights.com/?utm_source=GBP&utm_medium=organic&utm_knock=g,2026-05-28T01:05:22
REM260,Revl Med Center,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/623-6422,,,"7892 Knight Rd, Houston, TX 77054",google_only,,29.689765,-95.4013178,"1,525-1,709",1525,1709,"2,319-2,549",2319,2549,https://revl.com,https://revl.com,2026-05-28T01:05:27
REM261,Rise At Elmside,"2727 Elmside Dr. Houston, TX 77042",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/706-7000,leasing@riseatelmside.com,"2727 Elmside Dr. Houston, TX 77042","2727 Elmside Dr, Houston, TX 77042",confirmed,,29.7351511,-95.5434551,"1,005-1,175",1005,1175,"1,410-1,575",1410,1575,https://riseatelmside.com,https://riseatelmside.com,2026-05-28T01:05:49
REM262,Rosalia Silverlake,"2760 County Rd 94, Pearland, TX 77584",Pearland,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {13+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/781-4143,,2760 County 94 Rd,"2760 County Rd 94, Pearland, TX 77584",confirmed,,29.5465304,-95.3855876,"1,477-2,007",1477,2007,"2,145-2,744",2145,2744,https://rosaliasilverlake.com,https://rosaliasilverlake.com,2026-05-28T01:06:00
REM263,Rowan On The Trails,"10505 Deerwood Rd, Houston, TX 77042",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/560-7851,,10505 Deerwood Rd,"10505 Deerwood Rd suite 100, Houston, TX 77042",mismatch,"scraped='10505 Deerwood Rd' | google='10505 Deerwood Rd suite 100, Houston, TX 77042'",29.7565579,-95.56205609999999,"1,671-2,386",1671,2386,"2,507-3,045",2507,3045,https://rowanonthetrails.com,https://rowanonthetrails.com,2026-05-28T01:06:11
REM264,Royal Phoenician,"16900 Northchase, Houston, TX 77060",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,® 50%-100% (Register) {50%=6/11mo 100%=12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/872-4425,info@royal.com,120 years bringing consumers high quality products St,"16900 Northchase Dr, Houston, TX 77060",mismatch,"scraped='120 years bringing consumers high quality products St' | google='16900 Northchase Dr, Houston, TX 77060'",29.9476922,-95.40409950000002,684-949,684,949,"929-1,219",929,1219,https://www.royalphoenician-apartments.com/,https://www.royalphoenician-apartments.com/,2026-05-28T01:06:21
REM266,Sabine Street Lofts,"150 Sabine St, Houston, TX 77007",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Register) {12mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/598-5668,,"150 Sabine St Houston, TX 77007","150 Sabine St, Houston, TX 77007",confirmed,,29.762123,-95.37501809999999,"1,555-2,450",1555,2450,"2,100-3,008",2100,3008,https://sabinestreetlofts.com,https://sabinestreetlofts.com,2026-05-28T01:06:54
REM267,San Augustine,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/472-0300,,,"San Augustine, Pasadena, TX 77503",google_only,,29.6899085,-95.14776789999999,"920-1,200",920,1200,"1,250-1,500",1250,1500,http://www.sanaugustineapts.com/,http://www.sanaugustineapts.com/,2026-05-28T01:07:08
REM268,San Estrella,"13475 Rincon Dr, Houston, TX 77077",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,75%-125% {75%=6-11mo 125%=12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/575-1500,,250 bill Texas run,"13475 Rincon Dr, Houston, TX 77077",mismatch,"scraped='250 bill Texas run' | google='13475 Rincon Dr, Houston, TX 77077'",29.7393558,-95.62590999999999,"1,175-1,965",1175,1965,"1,725-1,965",1725,1965,https://sanestrella-houston.com/?switch_cls[id]=101838&utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,https://sanestrella-houston.com/?switch_cls[id]=101838&utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,2026-05-28T01:07:28
REM269,San Marino,"15255 Vintage Preserve Pkwy, Houston, TX 77070",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/597-6725,,,"15255 Vintage Preserve Pkwy, Houston, TX 77070",google_only,,29.9967687,-95.55811829999999,"1,029-1,574",1029,1574,"1,599-1,864",1599,1864,https://sanmarino.com,https://sanmarino.com,2026-05-28T01:07:34
REM270,San Montego,"1600 Eldridge Pkwy, Houston, TX 77077",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Register) {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,877/836-9687,,,"1600 Eldridge Pkwy, Houston, TX 77077",google_only,,29.7527459,-95.6267381,"1,513-1,681",1513,1681,"1,491-1,935",1491,1935,https://sanmontego.com,https://sanmontego.com,2026-05-28T01:07:50
REM271,San Palmas,"15915 Kingfield Dr, Houston, TX 77084",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,25%-75% {25%=6-11mo 75%=12-15mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,713/575-1450,,4600 East Washington Street,"15915 Kingfield Dr, Houston, TX 77084",mismatch,"scraped='4600 East Washington Street' | google='15915 Kingfield Dr, Houston, TX 77084'",29.8689423,-95.64784979999999,"1,205-1,750",1205,1750,"1,695-1,733",1695,1733,https://sanpalmas.com,https://sanpalmas.com,2026-05-28T01:07:59
REM272,San Paloma,"1255 Eldridge Pkwy, Houston, TX 77077",Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,100% (Escort) {12+mo}% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,346/560-5978,,,"1255 Eldridge Pkwy, Houston, TX 77077",google_only,,29.7647747,-95.62378149999999,"1,205-1,373",1205,1373,"1,451-1,549",1451,1549,https://san-paloma.com,https://san-paloma.com,2026-05-28T01:08:15
REM273,San Paseo,2016 on the Fiverr pl,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,832/534-9040,,2016 on the Fiverr pl,"1724 Partnership Way, Katy, TX 77449",mismatch,"scraped='2016 on the Fiverr pl' | google='1724 Partnership Way, Katy, TX 77449'",29.7972406,-95.7744257,"1,475-1,940",1475,1940,"1,750-2,470",1750,2470,https://sanpaseo-katy.com/?switch_cls[id]=101838&utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,https://sanpaseo-katy.com/?switch_cls[id]=101838&utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,2026-05-28T01:08:32
REM274,San Remo,,Houston,TX,1500,3500,1x1 to 3x2,/manus-storage/01_73004729.jpg,/manus-storage/02_d52c97d1.jpg|/manus-storage/03_59f64bbd.jpg|/manus-storage/04_4d430fc9.jpg|/manus-storage/05_4f33e7b4.jpg,% commission,Premium amenities,Fitness and pool,Modern finishes,Pet-friendly,Habitat Locators,2020,600,1400,5,true,281/846-1870,furioso@musicaitaliana.com,,"1502 Partnership Way, Katy, TX 77449",google_only,,29.7952208,-95.7711325,"1,199-1,484",1199,1484,"1,599-1,924",1599,1924,https://sanremo.net,https://sanremo.net,2026-05-28T01:08:48
